9,37;0;0
41,5;0;0
17,35;1;240
0,37;0;240
23,32;0;120
19,35;0;60
46,11;1;60
34,20;0;0
43,11;0;240
34,22;0;120
20,36;0;240
44,11;0;60
25,33;1;300
32,27;0;180
15,39;0;300
26,33;1;120
37,20;0;120
51,0;0;120
38,20;0;300
43,15;0;60
31,28;0;60
30,30;1;0
32,31;1;60
5,37;1;120
10,40;0;300
37,30;0;180
4,39;0;0
32,34;0;60
35,37;0;240
26,26;0;60
0,41;1;0
34,12;0;0
32,33;0;300
36,28;0;0
37,36;1;0
37,28;0;0
9,39;1;120
30,34;1;0
17,38;1;180
19,39;0;120
47,9;1;120
50,4;0;0
38,34;0;0
41,31;0;0
4,46;0;300
44,29;1;180
40,38;0;120
27,34;0;240
45,30;1;240
31,35;0;0
41,20;0;60
42,31;1;0
36,11;0;0
3,40;0;180
37,38;0;0
49,7;0;240
39,33;0;60
22,36;0;300
52,0;0;300
34,40;0;120
43,32;1;300
40,20;1;120
32,36;1;0
56,2;0;300
36,24;0;60
24,37;0;0
46,14;1;0
29,38;1;240
49,10;0;120
36,26;0;0
2,42;0;120
3,47;1;180
31,41;0;120
29,39;0;60
24,38;1;60
38,21;0;0
32,42;1;180
53,1;0;0
29,43;0;60
28,44;0;60
41,21;1;60
55,3;0;0
45,18;0;60
48,14;1;240
25,46;0;0
26,41;0;120
2,46;1;60
23,41;0;60
11,41;1;60
5,48;0;240
48,12;1;60
42,27;1;60
53,5;0;300
42,23;1;0
58,4;0;300
56,7;0;120
39,23;0;0
25,41;0;0
9,43;0;60
43,24;1;0
44,35;0;0
29,47;0;240
52,10;0;120
10,45;1;0
29,37;0;120
44,24;0;120
47,17;1;180
28,46;0;240
14,41;0;0
23,43;0;120
20,45;0;120
20,43;1;120
20,44;0;0
48,18;0;300
47,25;1;240
47,26;0;240
25,49;1;300
15,41;0;180
48,23;0;120
44,31;0;120
47,32;0;300
17,44;0;60
50,27;1;120
32,45;0;300
36,47;0;300
16,44;0;60
17,41;0;60
40,40;1;180
43,19;0;0
50,12;0;60
53,9;0;120
30,50;0;0
36,48;0;240
28,52;0;180
38,46;0;0
50,16;0;120
56,0;1;60
33,45;1;180
38,44;0;180
30,54;0;180
37,43;0;300
18,48;0;120
34,43;0;60
38,40;0;0
34,52;0;240
21,46;0;120
25,9;0;0
23,50;1;60
0,49;0;180
47,33;1;60
48,31;1;180
25,51;0;120
20,50;1;60
9,46;0;120
13,47;0;120
49,20;0;60
51,26;0;120
16,50;0;0
16,53;0;60
13,50;0;0
51,30;0;300
39,40;0;60
10,46;1;180
36,40;0;0
52,25;0;60
12,49;0;60
52,19;0;240
16,48;0;60
61,4;1;300
51,25;0;300
53,24;0;60
55,20;1;0
59,5;0;60
56,9;1;180
6,49;1;300
54,31;0;0
54,15;0;0
53,18;1;180
61,0;0;180
23,53;0;60
17,54;1;240
54,12;1;180
54,23;1;60
52,32;0;240
58,3;0;0
7,49;0;180
53,15;0;0
56,10;0;120
57,10;0;60
25,55;0;0
22,54;1;0
54,35;1;0
55,21;0;0
22,58;0;60
21,58;0;0
18,55;1;120
55,12;0;300
50,40;0;0
60,0;0;0
32,55;0;180
38,50;0;0
57,12;0;120
0,46;0;120
35,54;0;120
15,52;0;180
0,7;0;0
48,38;0;240
41,47;0;0
40,48;1;60
63,2;0;180
57,27;0;240
1,51;0;300
30,57;1;120
57,23;0;0
63,6;0;240
62,7;1;300
27,58;0;0
63,3;0;120
P
57,29;0;0
18,58;1;60
16,55;0;60
19,60;1;0
56,13;0;0
46,43;1;300
56,35;1;180
46,42;0;180
42,43;0;240
42,42;0;120
45,40;1;120
42,41;0;120
12,55;0;120
42,39;0;60
1,53;0;240
54,16;0;60
56,17;0;0
46,35;0;0
43,48;1;180
45,38;0;120
P
58,16;0;0
41,50;0;240
25,58;0;120
60,12;0;300
29,58;0;60
59,18;1;120
18,60;0;0
58,31;0;0
59,16;1;240
15,55;0;120
19,62;1;120
34,56;0;120
10,52;0;60
59,17;0;60
61,14;0;60
58,30;0;60
9,59;0;240
48,39;0;300
11,58;0;60
16,59;0;120
6,51;0;120
16,60;0;120
41,53;0;0
16,63;0;120
14,59;1;120
7,52;0;0
21,62;1;120
25,60;0;120
43,50;0;60
14,62;1;120
61,19;1;300
10,56;0;120
40,55;0;300
63,16;1;180
40,54;1;300
60,20;0;120
41,57;0;60
27,59;0;300
27,61;0;60
29,59;1;120
8,60;0;0
12,63;0;60
44,49;0;240
10,61;0;240
5,56;0;120
33,60;1;0
11,60;0;0
61,20;1;0
9,56;0;0
7,58;0;0
6,54;0;120
5,53;0;120
43,54;1;0
7,57;0;60
29,61;0;180
32,63;1;300
29,63;0;0
59,24;1;0
48,45;1;0
4,59;0;240
31,61;0;240
46,50;1;60
2,63;0;180
38,62;1;180
47,53;0;0
2,59;0;0
51,43;0;120
63,26;0;0
43,58;0;0
47,51;0;0
1,55;0;300
45,51;0;0
61,27;0;180
46,48;0;0
52,40;1;300
39,58;0;0
51,47;0;240
0,61;1;0
51,44;0;60
32,61;0;120
55,41;1;240
57,37;0;120
44,58;1;240
59,31;0;240
59,29;0;0
61,29;0;120
53,44;0;240
54,43;0;60
56,40;0;0
59,35;0;120
62,20;0;240
60,36;0;0
59,41;0;0
41,61;1;180
53,39;0;0
43,63;0;120
43,51;0;120
57,42;1;300
62,23;0;0
50,50;0;60
1,63;0;0
48,56;0;240
38,63;1;180
60,41;0;180
62,33;1;300
52,53;0;120
53,52;0;0
48,57;1;300
63,34;0;180
59,45;1;240
62,32;0;0
59,47;0;240
56,49;0;0
P
47,59;0;300
53,54;0;60
52,57;0;180
52,48;0;120
62,47;0;300
56,45;0;0
56,51;1;180
4,54;0;120
47,61;1;120
62,42;0;0
58,50;0;60
48,59;0;0
54,56;0;60
63,42;0;300
51,61;0;240
62,30;0;0
60,52;1;0
50,62;0;120
54,62;1;0
56,58;0;180
60,53;0;300
52,60;0;0
60,61;1;180
62,53;0;180
54,52;0;0
61,54;1;180
59,52;0;120
60,60;0;300
46,63;0;0
61,58;1;0
51,62;0;0
P
59,49;0;0
P
58,59;0;60
P
53,59;0;60
P
60,59;0;60
P
P
P
P
P
P
P
P
6,62;0;0
P
54,63;0;60
P
44,63;0;0
P
40,63;0;60
63,58;0;240
P
P
62,48;0;60
P
P
P
P
P
P
P
P
P
