41,1;0;180
31,38;0;0
54,36;0;120
52,39;0;180
59,24;1;180
28,40;0;240
26,38;0;60
61,20;0;300
55,17;0;60
21,29;1;0
17,28;0;120
21,18;0;300
20,16;0;180
25,15;0;0
22,20;1;120
62,22;0;60
49,44;0;0
63,18;0;0
18,27;0;180
57,18;0;120
57,16;0;120
21,15;0;120
22,12;1;120
22,11;0;60
26,5;1;300
34,3;0;0
59,18;1;240
25,6;0;180
61,16;0;0
30,4;0;60
25,3;1;240
56,13;0;240
23,12;0;60
62,18;1;60
57,11;0;0
19,7;1;180
24,11;0;0
43,1;0;60
61,17;0;0
35,2;0;120
19,4;0;120
58,29;0;60
40,31;0;60
20,10;0;180
26,4;1;300
16,9;1;240
63,16;0;0
10,11;0;0
63,9;0;120
33,0;1;60
19,14;0;60
30,1;0;120
29,0;0;120
22,2;1;300
9,9;0;240
11,6;1;180
61,25;0;180
P
11,5;0;180
18,11;0;120
21,1;0;120
62,24;0;0
60,9;0;120
18,2;1;0
8,12;0;300
58,10;0;240
22,31;0;0
62,4;0;60
12,4;1;60
20,33;1;180
8,7;0;0
12,3;0;300
25,2;0;0
18,1;0;60
19,32;0;60
44,0;1;180
9,12;0;0
15,0;1;60
25,30;0;180
45,1;1;120
43,6;1;0
14,0;0;120
19,17;0;60
53,8;0;120
58,32;0;0
59,35;0;180
54,10;0;0
57,35;0;120
20,21;0;300
24,35;0;60
44,6;1;240
61,5;1;180
14,12;1;300
57,9;0;0
60,30;1;0
47,9;0;0
18,13;0;60
20,9;0;0
46,5;0;0
7,3;0;180
25,43;0;180
26,41;0;180
9,0;0;300
14,13;1;0
34,44;1;180
28,47;0;0
56,38;0;180
25,42;0;0
38,41;1;180
39,44;0;240
28,42;1;240
37,48;1;0
50,0;0;0
4,2;0;120
33,47;0;0
38,45;0;0
13,4;0;0
36,49;0;0
17,16;0;60
20,22;1;120
48,0;0;60
60,32;0;120
18,24;0;0
23,48;1;180
25,47;0;0
48,7;0;0
59,6;0;0
37,44;0;0
15,26;0;0
6,2;1;60
61,28;1;120
4,9;1;0
56,41;0;240
54,44;0;120
54,7;0;240
59,36;0;120
18,20;0;60
24,1;0;0
1,7;0;60
38,46;0;0
9,13;0;240
33,1;0;0
51,7;0;180
61,36;0;120
48,5;1;0
16,19;0;60
6,12;0;240
17,26;0;0
45,43;0;120
53,4;0;60
6,13;1;120
59,39;1;120
14,20;1;120
50,3;1;0
16,21;1;60
45,44;1;240
12,22;0;300
50,37;1;180
12,26;0;300
53,3;1;0
25,44;0;0
58,6;0;240
48,38;1;120
7,24;0;0
45,46;0;60
61,38;0;240
12,19;1;180
34,48;0;0
61,3;0;240
37,41;0;300
48,37;0;300
36,41;0;0
42,39;0;240
52,1;0;180
15,28;1;180
10,23;0;240
43,39;0;240
47,37;0;0
15,30;1;180
12,17;0;0
50,46;1;120
3,11;0;0
12,30;1;180
2,9;0;60
53,0;0;240
46,48;1;60
0,9;0;60
4,4;0;0
6,34;0;240
10,22;0;60
1,15;1;300
13,30;0;60
23,49;0;300
10,19;0;0
11,31;0;120
58,0;1;60
57,1;0;180
7,15;0;60
0,16;1;180
8,18;0;120
26,51;0;60
22,48;0;60
48,41;0;0
23,51;0;240
58,5;0;0
60,2;0;0
24,51;0;60
52,47;0;0
61,1;0;300
6,17;1;120
6,16;0;60
6,20;0;240
16,32;0;300
55,44;0;60
63,39;1;0
14,33;1;300
9,22;0;300
5,21;0;240
6,22;0;180
50,49;0;300
6,29;0;120
13,37;1;180
12,37;0;0
41,48;1;60
39,51;1;240
43,50;0;0
41,53;1;240
46,35;0;0
38,50;1;0
46,51;0;120
43,53;1;0
7,34;1;0
58,43;0;60
37,43;0;60
12,38;1;180
62,38;0;0
38,52;0;120
58,45;0;120
18,35;1;120
47,49;0;60
50,50;0;180
15,36;0;0
3,21;1;240
3,15;0;60
61,34;0;120
40,55;1;0
21,36;0;120
21,40;0;240
42,42;0;120
35,53;0;60
23,42;0;180
20,48;0;60
3,20;0;0
28,52;0;60
1,17;0;0
0,28;0;120
1,26;1;0
3,27;0;240
19,47;0;0
P
4,30;0;300
21,42;0;60
17,36;0;0
34,54;0;0
1,23;0;0
18,52;1;0
36,57;0;0
40,59;0;240
43,56;0;120
11,0;0;0
50,52;1;120
0,14;0;120
7,35;0;300
60,1;0;0
18,48;0;300
2,29;0;0
0,32;1;0
1,22;0;60
47,53;1;240
34,55;0;0
P
16,37;0;0
51,52;1;0
1,21;0;0
35,55;1;0
16,38;1;120
2,35;1;240
40,56;0;60
5,33;0;0
46,54;0;60
6,37;0;120
21,39;1;120
63,10;0;120
45,56;0;180
63,33;0;0
0,37;0;0
38,59;0;60
30,56;0;0
3,37;0;240
36,59;1;0
9,39;0;0
62,42;0;240
33,60;0;0
57,47;1;60
2,36;0;0
60,45;1;180
0,38;0;60
3,39;0;240
63,43;0;120
28,54;0;0
17,50;0;0
26,61;0;60
27,57;0;300
15,52;0;60
11,39;0;180
15,46;1;240
32,60;0;120
18,41;0;60
15,45;0;120
24,53;0;300
24,55;0;0
20,54;0;120
27,56;0;0
49,54;0;300
15,41;1;300
23,60;0;180
20,55;0;0
23,52;0;0
22,59;1;120
16,43;0;60
13,49;0;180
25,59;0;180
12,44;0;240
27,61;0;60
41,59;1;60
26,63;0;120
63,47;0;0
36,61;0;240
20,57;1;120
63,46;1;60
57,51;0;180
61,46;1;0
12,45;1;60
59,53;0;120
33,62;0;180
53,54;0;60
56,56;0;60
33,61;0;0
11,46;1;240
29,63;0;60
8,51;1;0
14,51;0;60
13,40;0;60
8,48;1;180
31,61;0;0
43,58;1;0
31,62;0;60
8,52;0;120
18,59;0;60
11,41;0;120
61,45;0;0
44,60;1;300
48,58;0;180
58,55;1;240
9,53;0;0
14,52;0;0
13,52;0;0
6,48;1;60
39,62;1;180
50,59;1;0
8,45;1;120
2,41;0;0
14,54;1;60
6,45;0;300
21,61;1;240
62,45;0;0
16,55;0;0
44,58;0;120
57,56;1;240
22,62;0;0
10,55;0;300
13,55;0;180
15,58;0;120
51,57;1;180
53,58;0;0
63,52;1;0
17,62;0;240
8,42;0;300
55,60;1;180
17,63;1;180
11,57;1;300
63,54;0;300
60,56;0;0
4,45;0;120
1,45;0;0
59,60;0;60
57,59;1;180
2,48;0;300
5,47;0;60
54,63;0;300
8,44;0;0
43,62;0;240
41,63;0;0
0,53;0;180
52,60;0;180
44,63;0;300
13,56;0;120
48,63;0;240
0,51;0;120
2,52;1;180
8,59;0;60
4,53;0;120
6,55;0;0
16,63;1;300
1,44;0;300
15,61;0;180
7,63;0;240
7,60;0;0
9,63;0;180
17,60;0;0
6,62;1;240
43,60;0;120
3,62;0;0
50,62;0;0
3,56;0;120
15,62;0;60
P
5,55;0;0
P
2,56;0;120
P
1,61;0;0
P
1,59;0;60
P
P
P
P
P
P
P
P
54,62;0;0
P
62,56;0;60
P
58,59;0;0
P
13,63;0;60
P
P
P
2,53;0;60
P
P
P
P
P
P
P
P
P
