0,35;1;0
25,9;0;120
27,33;1;60
9,33;0;180
40,20;1;60
34,25;0;0
41,15;0;60
3,35;1;300
10,34;0;0
5,36;0;0
48,9;0;60
0,27;0;0
49,8;1;60
44,16;0;0
45,18;1;300
43,15;1;120
29,32;0;120
22,36;0;180
30,32;0;300
47,13;1;0
35,24;0;0
2,37;0;180
2,39;0;120
14,36;1;120
46,18;0;180
37,24;1;300
25,35;0;120
49,11;0;180
38,22;0;0
35,25;0;0
49,7;0;0
9,34;0;60
50,11;0;60
36,28;0;0
27,34;0;60
44,0;0;0
48,2;0;180
49,16;1;0
35,30;0;60
12,37;0;240
38,29;0;60
34,34;0;60
51,5;0;0
32,35;0;0
56,9;0;180
39,28;0;0
38,25;1;0
35,38;0;300
31,43;0;300
40,23;0;0
6,37;1;180
51,3;0;300
19,34;0;120
46,19;0;180
41,27;0;0
48,17;1;300
49,1;0;60
44,26;0;60
50,3;0;180
34,37;0;60
45,22;0;120
30,38;0;60
29,36;0;60
27,35;0;240
46,23;0;60
47,26;0;0
0,42;0;240
50,30;0;0
30,39;0;60
48,23;1;60
25,38;0;120
31,42;0;0
27,42;0;60
48,31;0;0
30,44;0;180
33,35;0;0
56,8;0;300
49,33;0;0
48,18;1;300
51,1;0;0
33,49;0;60
50,16;0;180
37,45;0;60
54,6;0;60
37,34;0;60
38,47;0;0
52,14;0;120
36,47;0;0
34,46;1;180
42,31;1;60
51,18;1;60
35,45;0;240
8,39;1;240
37,40;0;240
58,15;1;180
40,44;1;180
46,26;0;60
44,30;0;120
35,43;0;0
45,34;1;180
38,46;0;60
39,34;0;120
57,14;1;0
8,40;0;300
33,38;0;0
23,40;0;60
57,12;0;0
14,40;0;0
49,24;0;180
41,33;0;0
18,38;1;60
53,22;0;180
27,44;0;0
26,41;1;120
41,38;1;240
28,47;0;0
42,35;0;180
16,42;1;60
51,31;0;240
35,41;0;0
49,28;0;300
9,39;1;60
56,5;0;180
52,23;1;0
4,43;0;60
17,40;0;240
13,38;0;60
0,44;0;120
38,41;0;0
24,43;0;120
24,40;0;60
21,42;1;120
16,40;0;0
5,43;0;180
29,50;0;0
3,47;0;120
56,6;0;0
11,42;0;0
55,20;0;240
23,48;0;240
56,11;0;0
60,9;0;0
58,13;0;60
22,43;0;300
57,5;0;0
56,0;0;180
0,24;0;60
51,29;1;120
55,21;0;240
26,51;1;60
60,8;1;0
14,44;0;120
57,1;1;60
55,24;0;0
9,43;1;60
56,20;1;60
26,50;0;240
20,45;1;0
19,46;0;300
8,44;0;120
54,28;0;60
3,43;0;0
53,29;1;180
15,42;0;60
3,48;0;300
18,48;0;0
23,52;0;60
52,34;0;240
59,5;1;120
61,9;0;120
52,36;0;300
62,10;1;0
20,47;0;60
61,4;1;60
58,16;1;180
7,48;0;0
12,48;1;240
13,46;1;300
10,49;0;120
56,28;0;300
54,34;1;0
45,36;0;120
25,54;0;0
19,51;1;300
63,7;0;60
63,3;0;240
51,27;0;0
8,49;0;0
20,50;0;0
23,56;0;300
24,54;0;0
19,55;1;180
51,26;0;0
47,43;0;120
43,36;0;0
43,38;0;0
18,49;0;240
13,51;1;300
50,35;0;0
32,51;0;0
19,53;0;60
59,23;0;60
43,33;0;0
44,35;0;120
57,28;0;240
25,56;0;60
63,1;1;0
14,51;0;60
37,50;1;120
17,50;0;0
56,33;0;60
61,1;0;120
60,15;1;60
63,15;0;120
45,44;0;0
46,38;1;240
44,42;1;0
45,42;0;300
36,52;0;180
39,49;0;0
56,34;1;300
29,55;1;300
56,35;0;120
48,38;0;0
60,30;0;60
41,47;0;120
2,49;1;240
6,49;0;0
46,42;0;60
60,27;1;60
42,41;0;120
46,46;0;180
60,17;0;60
1,51;0;0
52,39;0;0
45,48;0;240
60,21;0;0
3,52;1;60
18,52;0;240
14,52;1;240
21,57;1;300
6,52;1;60
14,57;0;120
56,36;0;300
46,48;1;60
18,58;1;180
61,20;1;120
63,24;0;0
63,30;0;300
2,55;0;0
55,40;0;60
61,18;0;0
13,55;0;120
18,55;0;120
7,53;0;120
61,29;0;120
11,53;1;0
12,54;0;180
10,55;1;180
61,33;0;120
62,20;0;0
61,22;0;120
51,42;1;0
0,54;1;300
50,45;1;120
63,10;0;60
63,33;1;240
63,23;0;120
55,42;0;60
1,56;0;300
24,57;1;60
23,58;0;240
35,53;1;0
13,60;0;0
49,48;0;240
49,47;0;60
38,54;0;240
43,50;1;0
29,58;0;180
48,50;0;120
11,60;0;0
11,57;0;0
52,50;0;120
33,56;0;0
4,58;0;180
18,61;0;120
63,22;0;60
42,52;0;300
20,60;0;60
42,57;1;180
6,57;0;180
3,57;1;0
33,57;0;0
10,63;0;120
43,53;0;0
24,59;1;120
8,63;1;0
40,57;0;0
6,63;0;180
48,52;0;300
6,61;0;240
25,60;0;180
34,57;1;60
37,56;0;0
56,40;0;180
62,37;1;240
16,61;0;0
61,39;0;0
13,63;0;60
59,40;1;60
55,44;0;120
14,61;0;0
57,42;0;120
62,1;0;120
54,48;1;180
17,59;0;0
61,42;1;240
24,60;0;0
36,58;1;180
48,53;0;0
55,48;1;300
59,46;0;180
49,53;0;0
59,43;0;180
5,63;0;180
63,44;0;60
25,62;1;0
23,62;0;60
31,59;0;60
29,63;0;60
48,55;0;300
0,61;1;240
37,59;1;120
33,61;0;240
0,60;0;0
33,63;1;240
34,61;0;120
54,50;0;240
32,62;0;0
52,54;0;240
32,60;0;240
21,62;0;120
39,60;1;0
55,52;0;120
51,52;0;300
61,47;1;60
0,63;1;0
42,62;0;120
61,48;0;120
49,57;0;180
63,41;0;300
57,53;1;0
59,51;0;0
63,54;0;180
52,55;0;180
54,57;1;60
62,51;0;120
52,52;0;120
60,54;1;240
36,63;0;60
48,60;1;180
17,63;0;0
51,59;1;60
62,48;1;120
55,58;1;180
61,55;0;60
59,59;0;240
63,45;0;300
50,61;0;60
39,63;0;60
54,60;1;120
44,62;0;120
P
60,60;0;180
63,55;1;240
P
57,63;0;0
P
59,54;0;60
P
60,59;0;0
P
44,63;0;120
P
P
P
51,58;0;60
P
P
P
37,63;0;0
P
P
P
P
P
P
P
P
P
P
47,63;0;120
P
3,63;0;120
P
51,60;0;60
P
42,63;0;60
P
P
P
P
P
P
P
P
P
P
P
P
P
